driver_id,date,online_hours,gender,age,number_of_kids,day,dayofweek,holiday,prev_holiday,next_holiday,age2,age3,c1,c2,c3,gender_kids,age_kids,prev_7,prev_14,cr_3,cr_5,cr_10
122436,2017-06-17,2.4,0,25,0,17,5,1,0,1,0.0,2,0,1,0,0,0,2.645833333333333,3.883333333333333,2,4,0
122436,2017-06-18,3.3666666666666667,0,25,0,18,6,1,1,0,0.0,2,0,1,0,0,0,2.7,2.55,2,4,0
122436,2017-06-19,1.35,0,25,0,19,0,0,1,0,0.0,2,0,1,0,0,0,2.183333333333333,3.6666666666666665,2,4,0
122436,2017-06-20,1.9666666666666663,0,25,0,20,1,0,0,0,0.0,2,0,1,0,0,0,3.558333333333333,3.683333333333333,2,4,4
122436,2017-06-21,1.8666666666666667,0,25,0,21,2,0,0,0,0.0,2,0,1,0,0,0,2.1666666666666665,4.033333333333333,2,4,0
123226,2017-06-15,2.7625,0,41,3,15,3,0,0,0,1.0,4,0,0,0,3,8,0.0,0.0,0,2,2
123226,2017-06-16,0.9666666666666668,0,41,3,16,4,0,0,1,1.0,4,0,0,0,3,8,5.116666666666666,4.616666666666666,2,3,4
123226,2017-06-17,0.0,0,41,3,17,5,1,0,1,1.0,4,0,0,0,3,8,0.0,0.0,0,2,2
123226,2017-06-18,0.0,0,41,3,18,6,1,1,0,1.0,4,0,0,0,3,8,0.0,0.0,0,2,2
123226,2017-06-19,4.9125,0,41,3,19,0,0,1,0,1.0,4,0,0,0,3,8,1.1166666666666667,5.3,2,4,0
123226,2017-06-20,0.5958333333333333,0,41,3,20,1,0,0,0,1.0,4,0,0,0,3,8,4.866666666666666,1.6666666666666667,2,0,6
123226,2017-06-21,1.2833333333333334,0,41,3,21,2,0,0,0,1.0,4,0,0,0,3,8,3.7666666666666666,2.333333333333333,2,0,6
124015,2017-06-15,8.829166666666667,1,44,1,15,3,0,0,0,1.0,4,1,3,1,6,6,7.945833333333334,0.0,2,0,5
124015,2017-06-16,8.6,1,44,1,16,4,0,0,1,1.0,4,1,3,1,6,6,7.1,8.495833333333334,1,1,3
124015,2017-06-17,8.75,1,44,1,17,5,1,0,1,1.0,4,1,3,1,6,6,0.0,8.479166666666666,2,4,8
124015,2017-06-18,6.7333333333333325,1,44,1,18,6,1,1,0,1.0,4,1,3,1,6,6,6.5,8.045833333333333,1,3,3
124015,2017-06-19,7.616666666666666,1,44,1,19,0,0,1,0,1.0,4,1,3,1,6,6,8.475,8.995833333333334,1,1,7
124015,2017-06-20,6.283333333333332,1,44,1,20,1,0,0,0,1.0,4,1,3,1,6,6,8.229166666666666,8.495833333333334,1,1,7
124015,2017-06-21,7.55,1,44,1,21,2,0,0,0,1.0,4,1,3,1,6,6,7.95,8.316666666666666,1,1,7
124145,2017-06-15,6.916666666666668,1,25,4,15,3,0,0,0,0.0,2,1,3,1,9,4,8.966666666666667,0.0,2,0,5
124145,2017-06-16,8.8,1,25,4,16,4,0,0,1,0.0,2,1,3,1,9,4,11.35,9.579166666666667,1,1,7
124145,2017-06-17,11.666666666666664,1,25,4,17,5,1,0,1,0.0,2,1,3,1,9,4,8.091666666666667,8.0125,1,1,9
124145,2017-06-18,7.9,1,25,4,18,6,1,1,0,0.0,2,1,3,1,9,4,10.683333333333334,11.283333333333333,1,1,7
124145,2017-06-19,7.333333333333332,1,25,4,19,0,0,1,0,0.0,2,1,3,1,9,4,9.933333333333334,8.866666666666667,1,1,7
124145,2017-06-20,7.25,1,25,4,20,1,0,0,0,0.0,2,1,3,1,9,4,7.966666666666668,9.383333333333333,1,1,7
124145,2017-06-21,10.95,1,25,4,21,2,0,0,0,0.0,2,1,3,1,9,4,7.1125,11.2,1,1,7
124478,2017-06-15,7.55,1,32,2,15,3,0,0,0,0.0,3,1,3,1,7,2,7.9833333333333325,9.4,1,1,7
124478,2017-06-16,7.0,1,32,2,16,4,0,0,1,0.0,3,1,3,1,7,2,7.05,5.95,1,3,1
124478,2017-06-17,8.029166666666667,1,32,2,17,5,1,0,1,0.0,3,1,3,1,7,2,9.9125,8.2125,1,1,7
124478,2017-06-18,7.216666666666668,1,32,2,18,6,1,1,0,0.0,3,1,3,1,7,2,6.0166666666666675,8.166666666666666,1,3,3
124478,2017-06-19,6.566666666666666,1,32,2,19,0,0,1,0,0.0,3,1,3,1,7,2,8.179166666666667,9.666666666666666,1,1,7
124478,2017-06-20,7.0166666666666675,1,32,2,20,1,0,0,0,0.0,3,1,3,1,7,2,6.616666666666666,6.033333333333332,1,3,1
124478,2017-06-21,0.0,1,32,2,21,2,0,0,0,0.0,3,1,3,1,7,2,6.3,8.0,1,3,3
124768,2017-06-15,7.8,1,28,0,15,3,0,0,0,0.0,2,1,3,1,5,0,7.9833333333333325,6.0166666666666675,1,3,9
124768,2017-06-16,8.75,1,28,0,16,4,0,0,1,0.0,2,1,3,1,5,0,7.9,0.0,2,0,5
124768,2017-06-17,8.85,1,28,0,17,5,1,0,1,0.0,2,1,3,1,5,0,9.5,9.983333333333333,1,1,7
124768,2017-06-18,9.883333333333333,1,28,0,18,6,1,1,0,0.0,2,1,3,1,5,0,9.616666666666667,7.2333333333333325,1,1,9
124768,2017-06-19,8.916666666666666,1,28,0,19,0,0,1,0,0.0,2,1,3,1,5,0,7.683333333333334,7.7,1,1,9
124768,2017-06-20,9.65,1,28,0,20,1,0,0,0,0.0,2,1,3,1,5,0,9.55,8.675,1,1,7
124768,2017-06-21,9.245833333333334,1,28,0,21,2,0,0,0,0.0,2,1,3,1,5,0,10.283333333333333,6.245833333333334,1,1,9
124794,2017-06-15,9.116666666666667,1,23,0,15,3,0,0,0,0.0,2,0,2,0,5,0,6.879166666666666,7.666666666666668,1,3,3
124794,2017-06-16,0.0,1,23,0,16,4,0,0,1,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
124794,2017-06-17,0.0,1,23,0,17,5,1,0,1,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
124794,2017-06-18,0.0,1,23,0,18,6,1,1,0,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
124794,2017-06-19,7.583333333333332,1,23,0,19,0,0,1,0,0.0,2,0,2,0,5,0,8.666666666666666,7.9833333333333325,1,1,9
124794,2017-06-20,7.416666666666668,1,23,0,20,1,0,0,0,0.0,2,0,2,0,5,0,10.533333333333333,6.1625,1,1,9
124794,2017-06-21,7.35,1,23,0,21,2,0,0,0,0.0,2,0,2,0,5,0,0.0,8.358333333333333,2,4,8
124949,2017-06-15,8.945833333333333,1,46,2,15,3,0,0,0,1.0,4,1,2,1,7,7,7.05,8.045833333333333,1,1,3
124949,2017-06-16,8.55,1,46,2,16,4,0,0,1,1.0,4,1,2,1,7,7,6.5166666666666675,9.045833333333333,1,1,3
124949,2017-06-17,8.233333333333333,1,46,2,17,5,1,0,1,1.0,4,1,2,1,7,7,8.379166666666666,9.295833333333333,1,1,7
124949,2017-06-18,0.0,1,46,2,18,6,1,1,0,1.0,4,1,2,1,7,7,1.7791666666666666,0.06666666666666668,0,2,2
124949,2017-06-19,5.8,1,46,2,19,0,0,1,0,1.0,4,1,2,1,7,7,8.229166666666666,6.433333333333334,1,3,9
124949,2017-06-20,8.495833333333334,1,46,2,20,1,0,0,0,1.0,4,1,2,1,7,7,8.829166666666667,6.008333333333334,1,3,9
124949,2017-06-21,7.95,1,46,2,21,2,0,0,0,1.0,4,1,2,1,7,7,7.479166666666668,7.05,1,3,9
125160,2017-06-15,6.35,1,42,2,15,3,0,0,0,1.0,4,1,2,0,7,7,8.3,6.433333333333334,1,3,9
125160,2017-06-16,9.216666666666667,1,42,2,16,4,0,0,1,1.0,4,1,2,0,7,7,10.716666666666667,8.1625,1,1,7
125160,2017-06-17,0.0,1,42,2,17,5,1,0,1,1.0,4,1,2,0,7,7,0.0,0.0,0,2,2
125160,2017-06-18,0.0,1,42,2,18,6,1,1,0,1.0,4,1,2,0,7,7,0.0,0.0,0,2,2
125160,2017-06-19,8.7,1,42,2,19,0,0,1,0,1.0,4,1,2,0,7,7,7.029166666666668,8.1625,1,1,3
125160,2017-06-20,8.633333333333333,1,42,2,20,1,0,0,0,1.0,4,1,2,0,7,7,9.366666666666667,7.566666666666666,1,1,9
125160,2017-06-21,6.0,1,42,2,21,2,0,0,0,1.0,4,1,2,0,7,7,9.083333333333334,6.0,1,1,9
125616,2017-06-15,4.6,0,23,0,15,3,0,0,0,0.0,2,0,1,1,0,0,4.733333333333333,4.066666666666666,2,0,4
125616,2017-06-16,3.4,0,23,0,16,4,0,0,1,0.0,2,0,1,1,0,0,2.65,2.6625,2,4,0
125616,2017-06-17,2.9166666666666665,0,23,0,17,5,1,0,1,0.0,2,0,1,1,0,0,4.033333333333333,4.195833333333334,2,4,4
125616,2017-06-18,3.8666666666666663,0,23,0,18,6,1,1,0,0.0,2,0,1,1,0,0,4.6125,0.5666666666666667,2,0,6
125616,2017-06-19,2.1,0,23,0,19,0,0,1,0,0.0,2,0,1,1,0,0,0.0,0.7333333333333333,0,2,2
125616,2017-06-20,2.5,0,23,0,20,1,0,0,0,0.0,2,0,1,1,0,0,1.0125,0.36666666666666653,0,2,2
125616,2017-06-21,3.033333333333333,0,23,0,21,2,0,0,0,0.0,2,0,1,1,0,0,4.033333333333333,3.6666666666666665,2,0,4
125793,2017-06-15,5.35,1,31,2,15,3,0,0,0,0.0,3,0,1,1,7,2,3.716666666666667,3.066666666666667,2,0,4
125793,2017-06-16,3.65,1,31,2,16,4,0,0,1,0.0,3,0,1,1,7,2,3.5,1.7166666666666666,2,0,6
125793,2017-06-17,7.066666666666666,1,31,2,17,5,1,0,1,0.0,3,0,1,1,7,2,6.195833333333334,7.9,1,3,3
125793,2017-06-18,0.0,1,31,2,18,6,1,1,0,0.0,3,0,1,1,7,2,0.0,0.0,0,2,2
125793,2017-06-19,3.183333333333333,1,31,2,19,0,0,1,0,0.0,3,0,1,1,7,2,3.95,3.983333333333333,2,4,4
125793,2017-06-20,4.866666666666666,1,31,2,20,1,0,0,0,0.0,3,0,1,1,7,2,3.75,2.966666666666667,2,0,4
125793,2017-06-21,3.533333333333333,1,31,2,21,2,0,0,0,0.0,3,0,1,1,7,2,4.895833333333333,0.0,2,0,6
126037,2017-06-15,9.8125,1,20,4,15,3,0,0,0,0.0,2,1,3,1,9,4,0.0,9.8,2,4,8
126037,2017-06-16,11.6,1,20,4,16,4,0,0,1,0.0,2,1,3,1,9,4,10.333333333333334,9.566666666666666,1,1,7
126037,2017-06-17,0.0,1,20,4,17,5,1,0,1,0.0,2,1,3,1,9,4,0.0,0.0,0,2,2
126037,2017-06-18,6.816666666666666,1,20,4,18,6,1,1,0,0.0,2,1,3,1,9,4,7.633333333333334,8.183333333333334,1,1,3
126037,2017-06-19,10.595833333333333,1,20,4,19,0,0,1,0,0.0,2,1,3,1,9,4,9.566666666666666,6.9833333333333325,1,1,9
126037,2017-06-20,9.945833333333333,1,20,4,20,1,0,0,0,0.0,2,1,3,1,9,4,11.366666666666667,11.25,1,1,7
126037,2017-06-21,8.816666666666666,1,20,4,21,2,0,0,0,0.0,2,1,3,1,9,4,11.279166666666667,10.016666666666667,1,1,7
127254,2017-06-15,8.145833333333334,1,65,1,15,3,0,0,0,1.0,6,0,2,0,6,6,4.433333333333334,4.233333333333333,2,4,4
127254,2017-06-16,3.1791666666666667,1,65,1,16,4,0,0,1,1.0,6,0,2,0,6,6,6.35,5.5166666666666675,1,3,1
127254,2017-06-17,0.0,1,65,1,17,5,1,0,1,1.0,6,0,2,0,6,6,0.0,0.0,0,2,2
127254,2017-06-18,0.0,1,65,1,18,6,1,1,0,1.0,6,0,2,0,6,6,0.0,0.0,0,2,2
127254,2017-06-19,6.666666666666668,1,65,1,19,0,0,1,0,1.0,6,0,2,0,6,6,5.6,5.3,2,3,1
127254,2017-06-20,7.75,1,65,1,20,1,0,0,0,1.0,6,0,2,0,6,6,3.8,6.466666666666668,2,3,4
127254,2017-06-21,7.383333333333334,1,65,1,21,2,0,0,0,1.0,6,0,2,0,6,6,4.066666666666666,7.845833333333332,1,3,3
127312,2017-06-15,4.066666666666666,1,21,4,15,3,0,0,0,0.0,2,0,2,1,9,4,2.0125,6.25,2,4,8
127312,2017-06-16,3.783333333333333,1,21,4,16,4,0,0,1,0.0,2,0,2,1,9,4,3.6166666666666663,5.016666666666667,2,4,4
127312,2017-06-17,8.25,1,21,4,17,5,1,0,1,0.0,2,0,2,1,9,4,6.15,8.325,1,3,3
127312,2017-06-18,0.0,1,21,4,18,6,1,1,0,0.0,2,0,2,1,9,4,0.0,9.15,2,4,8
127312,2017-06-19,1.9125,1,21,4,19,0,0,1,0,0.0,2,0,2,1,9,4,5.116666666666666,5.183333333333334,2,3,4
127312,2017-06-20,2.283333333333333,1,21,4,20,1,0,0,0,0.0,2,0,2,1,9,4,3.066666666666667,5.65,2,4,4
127312,2017-06-21,3.55,1,21,4,21,2,0,0,0,0.0,2,0,2,1,9,4,3.65,5.5166666666666675,2,4,4
128010,2017-06-15,3.85,1,19,1,15,3,0,0,0,0.0,1,1,2,1,6,1,2.2291666666666665,6.2333333333333325,2,4,8
128010,2017-06-16,5.633333333333334,1,19,1,16,4,0,0,1,0.0,1,1,2,1,6,1,3.6,2.7666666666666666,2,0,6
128010,2017-06-17,11.65,1,19,1,17,5,1,0,1,0.0,1,1,2,1,6,1,9.6,0.0,2,0,5
128010,2017-06-18,11.2125,1,19,1,18,6,1,1,0,0.0,1,1,2,1,6,1,8.316666666666666,7.7,1,1,9
128010,2017-06-19,1.6333333333333333,1,19,1,19,0,0,1,0,0.0,1,1,2,1,6,1,5.1,2.5625,2,0,6
128010,2017-06-20,3.4625,1,19,1,20,1,0,0,0,0.0,1,1,2,1,6,1,4.783333333333333,4.666666666666667,2,3,4
128010,2017-06-21,5.666666666666668,1,19,1,21,2,0,0,0,0.0,1,1,2,1,6,1,5.0625,2.995833333333333,2,0,4
128249,2017-06-15,7.216666666666668,1,51,0,15,3,0,0,0,1.0,5,1,2,1,5,5,6.5125,6.3,1,3,1
128249,2017-06-16,4.3,1,51,0,16,4,0,0,1,1.0,5,1,2,1,5,5,6.25,6.566666666666666,1,3,1
128249,2017-06-17,6.333333333333332,1,51,0,17,5,1,0,1,1.0,5,1,2,1,5,5,7.0,4.279166666666667,2,3,1
128249,2017-06-18,4.716666666666667,1,51,0,18,6,1,1,0,1.0,5,1,2,1,5,5,0.0,6.0,2,4,8
128249,2017-06-19,7.9,1,51,0,19,0,0,1,0,1.0,5,1,2,1,5,5,7.5,8.4125,1,1,3
128249,2017-06-20,8.15,1,51,0,20,1,0,0,0,1.0,5,1,2,1,5,5,7.433333333333334,7.0,1,3,1
128249,2017-06-21,8.116666666666667,1,51,0,21,2,0,0,0,1.0,5,1,2,1,5,5,7.0,8.483333333333333,1,1,3
128533,2017-06-15,3.783333333333333,1,18,0,15,3,0,0,0,0.0,1,0,2,1,5,0,5.716666666666668,4.9,2,3,1
128533,2017-06-16,3.716666666666667,1,18,0,16,4,0,0,1,0.0,1,0,2,1,5,0,4.7,5.095833333333333,2,3,4
128533,2017-06-17,8.179166666666667,1,18,0,17,5,1,0,1,0.0,1,0,2,1,5,0,6.333333333333332,10.316666666666666,1,1,3
128533,2017-06-18,9.25,1,18,0,18,6,1,1,0,0.0,1,0,2,1,5,0,6.283333333333332,9.066666666666666,1,1,3
128533,2017-06-19,4.05,1,18,0,19,0,0,1,0,0.0,1,0,2,1,5,0,0.5833333333333334,1.6666666666666667,0,2,2
128533,2017-06-20,2.15,1,18,0,20,1,0,0,0,0.0,1,0,2,1,5,0,4.716666666666667,4.733333333333333,2,3,4
128533,2017-06-21,0.0,1,18,0,21,2,0,0,0,0.0,1,0,2,1,5,0,1.6833333333333331,5.033333333333333,2,4,0
129546,2017-06-15,4.3,1,22,0,15,3,0,0,0,0.0,2,0,2,1,5,0,1.1,3.816666666666667,2,4,0
129546,2017-06-16,2.9166666666666665,1,22,0,16,4,0,0,1,0.0,2,0,2,1,5,0,3.7,2.3666666666666667,2,0,6
129546,2017-06-17,8.229166666666666,1,22,0,17,5,1,0,1,0.0,2,0,2,1,5,0,7.65,8.979166666666666,1,1,3
129546,2017-06-18,6.283333333333332,1,22,0,18,6,1,1,0,0.0,2,0,2,1,5,0,5.6416666666666675,9.579166666666667,1,1,3
129546,2017-06-19,2.433333333333333,1,22,0,19,0,0,1,0,0.0,2,0,2,1,5,0,0.0,1.8,0,2,2
129546,2017-06-20,5.633333333333334,1,22,0,20,1,0,0,0,0.0,2,0,2,1,5,0,2.966666666666667,2.8,2,4,0
129546,2017-06-21,1.1666666666666667,1,22,0,21,2,0,0,0,0.0,2,0,2,1,5,0,5.433333333333334,3.879166666666667,2,0,4
129617,2017-06-15,5.125,1,51,2,15,3,0,0,0,1.0,5,1,2,1,7,7,3.5,4.795833333333333,2,4,4
129617,2017-06-16,4.1,1,51,2,16,4,0,0,1,1.0,5,1,2,1,7,7,6.45,4.6625,2,3,1
129617,2017-06-17,7.833333333333332,1,51,2,17,5,1,0,1,1.0,5,1,2,1,7,7,5.7,3.3,2,0,4
129617,2017-06-18,4.9,1,51,2,18,6,1,1,0,1.0,5,1,2,1,7,7,4.4,7.866666666666666,1,3,3
129617,2017-06-19,8.133333333333333,1,51,2,19,0,0,1,0,1.0,5,1,2,1,7,7,8.3,6.633333333333334,1,3,9
129617,2017-06-20,4.591666666666667,1,51,2,20,1,0,0,0,1.0,5,1,2,1,7,7,0.0,5.616666666666666,2,4,8
129617,2017-06-21,7.75,1,51,2,21,2,0,0,0,1.0,5,1,2,1,7,7,4.683333333333334,6.133333333333334,2,3,4
129861,2017-06-15,4.029166666666667,0,73,3,15,3,0,0,0,1.0,7,0,1,0,3,8,4.416666666666667,0.0,2,0,6
129861,2017-06-16,4.066666666666666,0,73,3,16,4,0,0,1,1.0,7,0,1,0,3,8,4.108333333333333,2.333333333333333,2,0,6
129861,2017-06-17,0.0,0,73,3,17,5,1,0,1,1.0,7,0,1,0,3,8,0.0,0.0,0,2,2
129861,2017-06-18,0.0,0,73,3,18,6,1,1,0,1.0,7,0,1,0,3,8,0.0,0.0,0,2,2
129861,2017-06-19,4.195833333333334,0,73,3,19,0,0,1,0,1.0,7,0,1,0,3,8,3.8666666666666663,0.6333333333333333,2,0,6
129861,2017-06-20,4.15,0,73,3,20,1,0,0,0,1.0,7,0,1,0,3,8,4.766666666666667,0.5291666666666667,2,0,6
129861,2017-06-21,3.283333333333333,0,73,3,21,2,0,0,0,1.0,7,0,1,0,3,8,4.55,1.1666666666666667,2,0,6
130269,2017-06-15,0.0,0,29,2,15,3,0,0,0,0.0,2,0,0,0,2,2,4.145833333333333,1.9166666666666667,2,0,6
130269,2017-06-16,4.966666666666667,0,29,2,16,4,0,0,1,0.0,2,0,0,0,2,2,4.233333333333333,0.9333333333333332,2,0,6
130269,2017-06-17,0.0,0,29,2,17,5,1,0,1,0.0,2,0,0,0,2,2,0.0,0.0,0,2,2
130269,2017-06-18,0.0,0,29,2,18,6,1,1,0,0.0,2,0,0,0,2,2,0.0,0.0,0,2,2
130269,2017-06-19,3.783333333333333,0,29,2,19,0,0,1,0,0.0,2,0,0,0,2,2,1.8458333333333332,1.5291666666666666,0,2,0
130269,2017-06-20,0.4,0,29,2,20,1,0,0,0,0.0,2,0,0,0,2,2,0.3,4.266666666666667,2,4,0
130269,2017-06-21,0.9958333333333332,0,29,2,21,2,0,0,0,0.0,2,0,0,0,2,2,5.345833333333333,4.45,2,3,4
130354,2017-06-15,7.0166666666666675,1,29,0,15,3,0,0,0,0.0,2,1,3,1,5,0,6.2625,7.95,1,3,3
130354,2017-06-16,8.35,1,29,0,16,4,0,0,1,0.0,2,1,3,1,5,0,6.95,8.85,1,1,3
130354,2017-06-17,8.733333333333333,1,29,0,17,5,1,0,1,0.0,2,1,3,1,5,0,9.533333333333333,5.183333333333334,1,3,9
130354,2017-06-18,0.0,1,29,0,18,6,1,1,0,0.0,2,1,3,1,5,0,5.7,9.166666666666666,1,3,3
130354,2017-06-19,8.866666666666667,1,29,0,19,0,0,1,0,0.0,2,1,3,1,5,0,7.133333333333334,5.833333333333332,1,3,1
130354,2017-06-20,6.066666666666666,1,29,0,20,1,0,0,0,0.0,2,1,3,1,5,0,9.745833333333334,6.0166666666666675,1,1,9
130354,2017-06-21,6.479166666666668,1,29,0,21,2,0,0,0,0.0,2,1,3,1,5,0,9.25,10.966666666666667,1,1,7
130677,2017-06-15,2.1,0,34,0,15,3,0,0,0,0.0,3,0,0,0,0,0,4.0,1.3166666666666669,2,0,6
130677,2017-06-16,4.166666666666667,0,34,0,16,4,0,0,1,0.0,3,0,0,0,0,0,2.55,0.0,0,2,6
130677,2017-06-17,0.0,0,34,0,17,5,1,0,1,0.0,3,0,0,0,0,0,0.0,0.0,0,2,2
130677,2017-06-18,0.0,0,34,0,18,6,1,1,0,0.0,3,0,0,0,0,0,0.0,0.0,0,2,2
130677,2017-06-19,2.9166666666666665,0,34,0,19,0,0,1,0,0.0,3,0,0,0,0,0,3.05,1.15,2,0,6
130677,2017-06-20,2.6333333333333333,0,34,0,20,1,0,0,0,0.0,3,0,0,0,0,0,4.65,1.9166666666666667,2,0,6
130677,2017-06-21,3.4291666666666667,0,34,0,21,2,0,0,0,0.0,3,0,0,0,0,0,2.2,0.7666666666666667,0,2,6
131695,2017-06-15,2.216666666666667,1,48,1,15,3,0,0,0,1.0,4,0,1,1,6,6,5.183333333333334,1.3958333333333333,2,0,6
131695,2017-06-16,2.9,1,48,1,16,4,0,0,1,1.0,4,0,1,1,6,6,2.0625,2.3,2,4,0
131695,2017-06-17,7.283333333333332,1,48,1,17,5,1,0,1,1.0,4,0,1,1,6,6,5.266666666666667,5.9,2,3,1
131695,2017-06-18,6.05,1,48,1,18,6,1,1,0,1.0,4,0,1,1,6,6,0.0,8.466666666666667,2,4,8
131695,2017-06-19,3.816666666666667,1,48,1,19,0,0,1,0,1.0,4,0,1,1,6,6,4.233333333333333,4.7,2,4,4
131695,2017-06-20,2.1166666666666667,1,48,1,20,1,0,0,0,1.0,4,0,1,1,6,6,1.0666666666666669,4.483333333333333,2,4,0
131695,2017-06-21,5.433333333333334,1,48,1,21,2,0,0,0,1.0,4,0,1,1,6,6,4.366666666666666,1.65,2,0,6
132055,2017-06-15,3.8666666666666663,1,38,3,15,3,0,0,0,0.0,3,0,1,1,8,3,4.866666666666666,4.5625,2,3,4
132055,2017-06-16,4.65,1,38,3,16,4,0,0,1,0.0,3,0,1,1,8,3,3.466666666666667,2.35,2,0,6
132055,2017-06-17,0.0,1,38,3,17,5,1,0,1,0.0,3,0,1,1,8,3,0.0,0.0,0,2,2
132055,2017-06-18,6.65,1,38,3,18,6,1,1,0,0.0,3,0,1,1,8,3,8.5125,9.633333333333333,1,1,7
132055,2017-06-19,0.0,1,38,3,19,0,0,1,0,0.0,3,0,1,1,8,3,2.5,3.2333333333333334,2,4,0
132055,2017-06-20,1.8666666666666667,1,38,3,20,1,0,0,0,0.0,3,0,1,1,8,3,0.0,4.258333333333334,2,4,0
132055,2017-06-21,0.85,1,38,3,21,2,0,0,0,0.0,3,0,1,1,8,3,2.6333333333333333,1.6,2,0,6
132202,2017-06-15,0.0,1,31,2,15,3,0,0,0,0.0,3,0,2,0,7,2,0.0,0.0,0,2,2
132202,2017-06-16,10.616666666666667,1,31,2,16,4,0,0,1,0.0,3,0,2,0,7,2,9.566666666666666,8.666666666666666,1,1,7
132202,2017-06-17,0.0,1,31,2,17,5,1,0,1,0.0,3,0,2,0,7,2,0.0,0.0,0,2,2
132202,2017-06-18,0.0,1,31,2,18,6,1,1,0,0.0,3,0,2,0,7,2,0.0,0.0,0,2,2
132202,2017-06-19,6.316666666666666,1,31,2,19,0,0,1,0,0.0,3,0,2,0,7,2,8.666666666666666,7.416666666666668,1,1,9
132202,2017-06-20,8.45,1,31,2,20,1,0,0,0,0.0,3,0,2,0,7,2,10.25,6.533333333333332,1,1,9
132202,2017-06-21,10.25,1,31,2,21,2,0,0,0,0.0,3,0,2,0,7,2,7.133333333333334,5.95,1,3,1
132429,2017-06-15,9.191666666666666,1,21,2,15,3,0,0,0,0.0,2,1,2,0,7,2,8.866666666666667,8.45,1,1,7
132429,2017-06-16,8.6,1,21,2,16,4,0,0,1,0.0,2,1,2,0,7,2,9.9,11.483333333333333,1,1,7
132429,2017-06-17,0.0,1,21,2,17,5,1,0,1,0.0,2,1,2,0,7,2,0.0,0.0,0,2,2
132429,2017-06-18,0.0,1,21,2,18,6,1,1,0,0.0,2,1,2,0,7,2,0.0,0.0,0,2,2
132429,2017-06-19,0.0,1,21,2,19,0,0,1,0,0.0,2,1,2,0,7,2,0.0,0.0,0,2,2
132429,2017-06-20,8.1,1,21,2,20,1,0,0,0,0.0,2,1,2,0,7,2,9.25,6.95,1,1,9
132429,2017-06-21,9.1,1,21,2,21,2,0,0,0,0.0,2,1,2,0,7,2,8.983333333333333,9.566666666666666,1,1,7
132775,2017-06-15,7.2,1,35,0,15,3,0,0,0,0.0,3,1,3,1,5,0,7.2666666666666675,8.979166666666666,1,1,3
132775,2017-06-16,7.116666666666666,1,35,0,16,4,0,0,1,0.0,3,1,3,1,5,0,0.0,9.104166666666666,2,4,8
132775,2017-06-17,5.866666666666666,1,35,0,17,5,1,0,1,0.0,3,1,3,1,5,0,7.9625,7.15,1,1,9
132775,2017-06-18,8.729166666666666,1,35,0,18,6,1,1,0,0.0,3,1,3,1,5,0,8.595833333333333,5.125,1,3,9
132775,2017-06-19,5.166666666666667,1,35,0,19,0,0,1,0,0.0,3,1,3,1,5,0,7.595833333333332,8.358333333333333,1,1,3
132775,2017-06-20,5.15,1,35,0,20,1,0,0,0,0.0,3,1,3,1,5,0,8.5625,5.75,1,3,9
132775,2017-06-21,7.7958333333333325,1,35,0,21,2,0,0,0,0.0,3,1,3,1,5,0,8.558333333333334,8.945833333333333,1,1,7
132869,2017-06-15,2.55,1,44,0,15,3,0,0,0,1.0,4,0,1,0,5,5,4.0,4.55,2,4,4
132869,2017-06-16,0.3,1,44,0,16,4,0,0,1,1.0,4,0,1,0,5,5,2.1333333333333333,0.36666666666666653,0,2,6
132869,2017-06-17,0.0,1,44,0,17,5,1,0,1,1.0,4,0,1,0,5,5,0.0,0.0,0,2,2
132869,2017-06-18,0.0,1,44,0,18,6,1,1,0,1.0,4,0,1,0,5,5,0.0,0.0,0,2,2
132869,2017-06-19,2.216666666666667,1,44,0,19,0,0,1,0,1.0,4,0,1,0,5,5,3.5166666666666666,4.345833333333333,2,4,4
132869,2017-06-20,2.8833333333333333,1,44,0,20,1,0,0,0,1.0,4,0,1,0,5,5,4.416666666666667,3.85,2,0,4
132869,2017-06-21,2.433333333333333,1,44,0,21,2,0,0,0,1.0,4,0,1,0,5,5,2.3,3.333333333333333,2,4,0
133159,2017-06-15,8.183333333333334,1,21,0,15,3,0,0,0,0.0,2,1,3,1,5,0,9.0,8.266666666666667,1,1,7
133159,2017-06-16,9.1,1,21,0,16,4,0,0,1,0.0,2,1,3,1,5,0,6.2333333333333325,7.779166666666668,1,3,3
133159,2017-06-17,7.0791666666666675,1,21,0,17,5,1,0,1,0.0,2,1,3,1,5,0,5.966666666666668,10.3,1,1,3
133159,2017-06-18,6.116666666666666,1,21,0,18,6,1,1,0,0.0,2,1,3,1,5,0,8.416666666666666,5.55,1,3,9
133159,2017-06-19,7.85,1,21,0,19,0,0,1,0,0.0,2,1,3,1,5,0,6.816666666666666,10.5625,1,1,3
133159,2017-06-20,10.183333333333334,1,21,0,20,1,0,0,0,0.0,2,1,3,1,5,0,7.495833333333334,10.183333333333334,1,1,7
133159,2017-06-21,5.4125,1,21,0,21,2,0,0,0,0.0,2,1,3,1,5,0,8.429166666666667,5.75,1,3,9
